	LocationType	Location	Race	TimeFrame	DataFormat	Data
5189	County	Surry	Total	2015	Number	5.0
5190	County	Surry	Non-Hispanic White	2015	Rate	5.4
5191	County	Surry	Non-Hispanic African American	2015	Rate	0.0
5192	County	Surry	Non-Hispanic American Indian	2015	Rate	0.0
5193	County	Surry	Other Non-Hispanic	2015	Rate	0.0
5194	County	Surry	Hispanic	2015	Rate	13.4
5195	County	Surry	Total	2015	Rate	6.7
5196	County	Surry	Non-Hispanic White	2016	Number	4.0
5197	County	Surry	Non-Hispanic African American	2016	Number	0.0
5198	County	Surry	Non-Hispanic American Indian	2016	Number	0.0
5199	County	Surry	Other Non-Hispanic	2016	Number	0.0
5200	County	Surry	Hispanic	2016	Number	0.0
5201	County	Surry	Total	2016	Number	4.0
5202	County	Surry	Non-Hispanic White	2016	Rate	7.4
5203	County	Surry	Non-Hispanic African American	2016	Rate	0.0
5204	County	Surry	Non-Hispanic American Indian	2016	Rate	0.0
5205	County	Surry	Other Non-Hispanic	2016	Rate	0.0
5206	County	Surry	Hispanic	2016	Rate	0.0
5207	County	Surry	Total	2016	Rate	5.5
5208	County	Surry	Non-Hispanic White	2017	Number	3.0
5209	County	Surry	Non-Hispanic White	2017	Rate	5.3
5210	County	Surry	Non-Hispanic African American	2017	Number	0.0
5211	County	Surry	Non-Hispanic African American	2017	Rate	0.0
5212	County	Surry	Non-Hispanic American Indian	2017	Number	0.0
5213	County	Surry	Non-Hispanic American Indian	2017	Rate	0.0
5214	County	Surry	Other Non-Hispanic	2017	Number	0.0
5215	County	Surry	Other Non-Hispanic	2017	Rate	0.0
5216	County	Surry	Hispanic	2017	Number	1.0
5217	County	Surry	Hispanic	2017	Rate	7.1
5218	County	Surry	Total	2017	Number	4.0
5219	County	Surry	Total	2017	Rate	5.4
5220	County	Swain	Non-Hispanic White	2013	Number	0.0
5221	County	Swain	Non-Hispanic African American	2013	Number	0.0
5222	County	Swain	Non-Hispanic American Indian	2013	Number	1.0
5223	County	Swain	Other Non-Hispanic	2013	Number	0.0
5224	County	Swain	Hispanic	2013	Number	0.0
5225	County	Swain	Total	2013	Number	1.0
5226	County	Swain	Non-Hispanic White	2013	Rate	0.0
5227	County	Swain	Non-Hispanic African American	2013	Rate	0.0
5228	County	Swain	Non-Hispanic American Indian	2013	Rate	11.8
5229	County	Swain	Other Non-Hispanic	2013	Rate	0.0
5230	County	Swain	Hispanic	2013	Rate	0.0
5231	County	Swain	Total	2013	Rate	4.9
5232	County	Swain	Non-Hispanic White	2014	Number	1.0
5233	County	Swain	Non-Hispanic African American	2014	Number	0.0
5234	County	Swain	Non-Hispanic American Indian	2014	Number	2.0
5235	County	Swain	Other Non-Hispanic	2014	Number	0.0
5236	County	Swain	Hispanic	2014	Number	0.0
5237	County	Swain	Total	2014	Number	3.0
5238	County	Swain	Non-Hispanic White	2014	Rate	10.4
5239	County	Swain	Non-Hispanic African American	2014	Rate	0.0
5240	County	Swain	Non-Hispanic American Indian	2014	Rate	22.0
5241	County	Swain	Other Non-Hispanic	2014	Rate	0.0
5242	County	Swain	Hispanic	2014	Rate	0.0
5243	County	Swain	Total	2014	Rate	15.0
5244	County	Swain	Non-Hispanic White	2015	Number	0.0
5245	County	Swain	Non-Hispanic African American	2015	Number	0.0
5246	County	Swain	Non-Hispanic American Indian	2015	Number	1.0
5247	County	Swain	Other Non-Hispanic	2015	Number	0.0
5248	County	Swain	Hispanic	2015	Number	0.0
5249	County	Swain	Total	2015	Number	1.0
5250	County	Swain	Non-Hispanic White	2015	Rate	0.0
5251	County	Swain	Non-Hispanic African American	2015	Rate	0.0
5252	County	Swain	Non-Hispanic American Indian	2015	Rate	11.9
5253	County	Swain	Other Non-Hispanic	2015	Rate	0.0
5254	County	Swain	Hispanic	2015	Rate	0.0
5255	County	Swain	Total	2015	Rate	4.6
5256	County	Swain	Non-Hispanic White	2016	Number	0.0
5257	County	Swain	Non-Hispanic African American	2016	Number	0.0
5258	County	Swain	Non-Hispanic American Indian	2016	Number	0.0
5259	County	Swain	Other Non-Hispanic	2016	Number	0.0
5260	County	Swain	Hispanic	2016	Number	0.0
5261	County	Swain	Total	2016	Number	0.0
5262	County	Swain	Non-Hispanic White	2016	Rate	0.0
5263	County	Swain	Non-Hispanic African American	2016	Rate	0.0
5264	County	Swain	Non-Hispanic American Indian	2016	Rate	0.0
5265	County	Swain	Other Non-Hispanic	2016	Rate	0.0
5266	County	Swain	Hispanic	2016	Rate	0.0
5267	County	Swain	Total	2016	Rate	0.0
5268	County	Swain	Non-Hispanic White	2017	Number	1.0
5269	County	Swain	Non-Hispanic White	2017	Rate	10.2
5270	County	Swain	Non-Hispanic African American	2017	Number	0.0
5271	County	Swain	Non-Hispanic African American	2017	Rate	0.0
5272	County	Swain	Non-Hispanic American Indian	2017	Number	2.0
5273	County	Swain	Non-Hispanic American Indian	2017	Rate	41.7
5274	County	Swain	Other Non-Hispanic	2017	Number	0.0
5275	County	Swain	Other Non-Hispanic	2017	Rate	0.0
5276	County	Swain	Hispanic	2017	Number	0.0
5277	County	Swain	Hispanic	2017	Rate	0.0
5278	County	Swain	Total	2017	Number	3.0
5279	County	Swain	Total	2017	Rate	19.7
5280	County	Transylvania	Non-Hispanic White	2013	Number	2.0
5281	County	Transylvania	Non-Hispanic African American	2013	Number	0.0
5282	County	Transylvania	Non-Hispanic American Indian	2013	Number	0.0
5283	County	Transylvania	Other Non-Hispanic	2013	Number	0.0
5284	County	Transylvania	Hispanic	2013	Number	0.0
5285	County	Transylvania	Total	2013	Number	2.0
5286	County	Transylvania	Non-Hispanic White	2013	Rate	7.9
5287	County	Transylvania	Non-Hispanic African American	2013	Rate	0.0
5288	County	Transylvania	Non-Hispanic American Indian	2013	Rate	0.0
5289	County	Transylvania	Other Non-Hispanic	2013	Rate	0.0
5290	County	Transylvania	Hispanic	2013	Rate	0.0
5291	County	Transylvania	Total	2013	Rate	7.0
5292	County	Transylvania	Non-Hispanic White	2014	Number	1.0
5293	County	Transylvania	Non-Hispanic African American	2014	Number	0.0
5294	County	Transylvania	Non-Hispanic American Indian	2014	Number	0.0
5295	County	Transylvania	Other Non-Hispanic	2014	Number	0.0
5296	County	Transylvania	Hispanic	2014	Number	0.0
5297	County	Transylvania	Total	2014	Number	1.0
5298	County	Transylvania	Non-Hispanic White	2014	Rate	4.0
5299	County	Transylvania	Non-Hispanic African American	2014	Rate	0.0
5300	County	Transylvania	Non-Hispanic American Indian	2014	Rate	0.0
5301	County	Transylvania	Other Non-Hispanic	2014	Rate	0.0
5302	County	Transylvania	Hispanic	2014	Rate	0.0
5303	County	Transylvania	Total	2014	Rate	3.5
5304	County	Transylvania	Non-Hispanic White	2015	Number	1.0
5305	County	Transylvania	Non-Hispanic African American	2015	Number	0.0
5306	County	Transylvania	Non-Hispanic American Indian	2015	Number	0.0
5307	County	Transylvania	Other Non-Hispanic	2015	Number	0.0
5308	County	Transylvania	Hispanic	2015	Number	0.0
5309	County	Transylvania	Total	2015	Number	1.0
5310	County	Transylvania	Non-Hispanic White	2015	Rate	4.3
5311	County	Transylvania	Non-Hispanic African American	2015	Rate	0.0
5312	County	Transylvania	Non-Hispanic American Indian	2015	Rate	0.0
5313	County	Transylvania	Other Non-Hispanic	2015	Rate	0.0
5314	County	Transylvania	Hispanic	2015	Rate	0.0
5315	County	Transylvania	Total	2015	Rate	3.6
5316	County	Transylvania	Non-Hispanic White	2016	Number	0.0
5317	County	Transylvania	Non-Hispanic African American	2016	Number	0.0
5318	County	Transylvania	Non-Hispanic American Indian	2016	Number	0.0
5319	County	Transylvania	Other Non-Hispanic	2016	Number	0.0
5320	County	Transylvania	Hispanic	2016	Number	0.0
5321	County	Transylvania	Total	2016	Number	0.0
5322	County	Transylvania	Non-Hispanic White	2016	Rate	0.0
5323	County	Transylvania	Non-Hispanic African American	2016	Rate	0.0
5324	County	Transylvania	Non-Hispanic American Indian	2016	Rate	0.0
5325	County	Transylvania	Other Non-Hispanic	2016	Rate	0.0
5326	County	Transylvania	Hispanic	2016	Rate	0.0
5327	County	Transylvania	Total	2016	Rate	0.0
5328	County	Transylvania	Non-Hispanic White	2017	Number	2.0
5329	County	Transylvania	Non-Hispanic White	2017	Rate	9.5
5330	County	Transylvania	Non-Hispanic African American	2017	Number	0.0
5331	County	Transylvania	Non-Hispanic African American	2017	Rate	0.0
5332	County	Transylvania	Non-Hispanic American Indian	2017	Number	0.0
5333	County	Transylvania	Non-Hispanic American Indian	2017	Rate	0.0
5334	County	Transylvania	Other Non-Hispanic	2017	Number	0.0
5335	County	Transylvania	Other Non-Hispanic	2017	Rate	0.0
5336	County	Transylvania	Hispanic	2017	Number	0.0
5337	County	Transylvania	Hispanic	2017	Rate	0.0
5338	County	Transylvania	Total	2017	Number	2.0
5339	County	Transylvania	Total	2017	Rate	7.9
5340	County	Tyrrell	Non-Hispanic White	2013	Number	0.0
5341	County	Tyrrell	Non-Hispanic African American	2013	Number	0.0
5342	County	Tyrrell	Non-Hispanic American Indian	2013	Number	0.0
5343	County	Tyrrell	Other Non-Hispanic	2013	Number	0.0
5344	County	Tyrrell	Hispanic	2013	Number	1.0
5345	County	Tyrrell	Total	2013	Number	1.0
5346	County	Tyrrell	Non-Hispanic White	2013	Rate	0.0
5347	County	Tyrrell	Non-Hispanic African American	2013	Rate	0.0
5348	County	Tyrrell	Non-Hispanic American Indian	2013	Rate	0.0
5349	County	Tyrrell	Other Non-Hispanic	2013	Rate	0.0
5350	County	Tyrrell	Hispanic	2013	Rate	166.7
5351	County	Tyrrell	Total	2013	Rate	22.2
5352	County	Tyrrell	Non-Hispanic White	2014	Number	1.0
5353	County	Tyrrell	Non-Hispanic African American	2014	Number	0.0
5354	County	Tyrrell	Non-Hispanic American Indian	2014	Number	0.0
5355	County	Tyrrell	Other Non-Hispanic	2014	Number	0.0
5356	County	Tyrrell	Hispanic	2014	Number	0.0
5357	County	Tyrrell	Total	2014	Number	1.0
5358	County	Tyrrell	Non-Hispanic White	2014	Rate	43.5
5359	County	Tyrrell	Non-Hispanic African American	2014	Rate	0.0
5360	County	Tyrrell	Non-Hispanic American Indian	2014	Rate	0.0
5361	County	Tyrrell	Other Non-Hispanic	2014	Rate	0.0
5362	County	Tyrrell	Hispanic	2014	Rate	0.0
5363	County	Tyrrell	Total	2014	Rate	24.4
5364	County	Tyrrell	Non-Hispanic White	2015	Number	0.0
5365	County	Tyrrell	Non-Hispanic African American	2015	Number	0.0
5366	County	Tyrrell	Non-Hispanic American Indian	2015	Number	0.0
5367	County	Tyrrell	Other Non-Hispanic	2015	Number	0.0
5368	County	Tyrrell	Hispanic	2015	Number	0.0
5369	County	Tyrrell	Total	2015	Number	0.0
5370	County	Tyrrell	Non-Hispanic White	2015	Rate	0.0
5371	County	Tyrrell	Non-Hispanic African American	2015	Rate	0.0
5372	County	Tyrrell	Non-Hispanic American Indian	2015	Rate	0.0
5373	County	Tyrrell	Other Non-Hispanic	2015	Rate	0.0
5374	County	Tyrrell	Hispanic	2015	Rate	0.0
5375	County	Tyrrell	Total	2015	Rate	0.0
5376	County	Tyrrell	Non-Hispanic White	2016	Number	0.0
5377	County	Tyrrell	Non-Hispanic African American	2016	Number	0.0
5378	County	Tyrrell	Non-Hispanic American Indian	2016	Number	0.0
5379	County	Tyrrell	Other Non-Hispanic	2016	Number	0.0
5380	County	Tyrrell	Hispanic	2016	Number	0.0
5381	County	Tyrrell	Total	2016	Number	0.0
5382	County	Tyrrell	Non-Hispanic White	2016	Rate	0.0
5383	County	Tyrrell	Non-Hispanic African American	2016	Rate	0.0
5384	County	Tyrrell	Non-Hispanic American Indian	2016	Rate	0.0
5385	County	Tyrrell	Other Non-Hispanic	2016	Rate	0.0
5386	County	Tyrrell	Hispanic	2016	Rate	0.0
5387	County	Tyrrell	Total	2016	Rate	0.0
5388	County	Tyrrell	Non-Hispanic White	2017	Number	0.0
5389	County	Tyrrell	Non-Hispanic White	2017	Rate	0.0
5390	County	Tyrrell	Non-Hispanic African American	2017	Number	0.0
5391	County	Tyrrell	Non-Hispanic African American	2017	Rate	0.0
5392	County	Tyrrell	Non-Hispanic American Indian	2017	Number	0.0
5393	County	Tyrrell	Non-Hispanic American Indian	2017	Rate	0.0
5394	County	Tyrrell	Other Non-Hispanic	2017	Number	0.0
5395	County	Tyrrell	Other Non-Hispanic	2017	Rate	0.0
5396	County	Tyrrell	Hispanic	2017	Number	0.0
5397	County	Tyrrell	Hispanic	2017	Rate	0.0
5398	County	Tyrrell	Total	2017	Number	0.0
5399	County	Tyrrell	Total	2017	Rate	0.0
5400	County	Union	Non-Hispanic White	2013	Number	4.0
5401	County	Union	Non-Hispanic African American	2013	Number	7.0
5402	County	Union	Non-Hispanic American Indian	2013	Number	0.0
5403	County	Union	Other Non-Hispanic	2013	Number	0.0
5404	County	Union	Hispanic	2013	Number	0.0
5405	County	Union	Total	2013	Number	11.0
5406	County	Union	Non-Hispanic White	2013	Rate	2.7
5407	County	Union	Non-Hispanic African American	2013	Rate	19.8
5408	County	Union	Non-Hispanic American Indian	2013	Rate	0.0
5409	County	Union	Other Non-Hispanic	2013	Rate	0.0
5410	County	Union	Hispanic	2013	Rate	0.0
5411	County	Union	Total	2013	Rate	4.8
5412	County	Union	Non-Hispanic White	2014	Number	5.0
5413	County	Union	Non-Hispanic African American	2014	Number	5.0
5414	County	Union	Non-Hispanic American Indian	2014	Number	0.0
5415	County	Union	Other Non-Hispanic	2014	Number	1.0
5416	County	Union	Hispanic	2014	Number	3.0
5417	County	Union	Total	2014	Number	14.0
5418	County	Union	Non-Hispanic White	2014	Rate	3.1
5419	County	Union	Non-Hispanic African American	2014	Rate	15.7
5420	County	Union	Non-Hispanic American Indian	2014	Rate	0.0
5421	County	Union	Other Non-Hispanic	2014	Rate	13.3
5422	County	Union	Hispanic	2014	Rate	7.7
5423	County	Union	Total	2014	Rate	5.9
5424	County	Union	Non-Hispanic White	2015	Number	7.0
5425	County	Union	Non-Hispanic African American	2015	Number	2.0
5426	County	Union	Non-Hispanic American Indian	2015	Number	0.0
5427	County	Union	Other Non-Hispanic	2015	Number	0.0
5428	County	Union	Hispanic	2015	Number	3.0
5429	County	Union	Total	2015	Number	12.0
5430	County	Union	Non-Hispanic White	2015	Rate	4.6
5431	County	Union	Non-Hispanic African American	2015	Rate	6.5
5432	County	Union	Non-Hispanic American Indian	2015	Rate	0.0
5433	County	Union	Other Non-Hispanic	2015	Rate	0.0
5434	County	Union	Hispanic	2015	Rate	6.8
5435	County	Union	Total	2015	Rate	5.1
5436	County	Union	Non-Hispanic White	2016	Number	5.0
5437	County	Union	Non-Hispanic African American	2016	Number	3.0
5438	County	Union	Non-Hispanic American Indian	2016	Number	0.0
5439	County	Union	Other Non-Hispanic	2016	Number	1.0
5440	County	Union	Hispanic	2016	Number	3.0
5441	County	Union	Total	2016	Number	12.0
5442	County	Union	Non-Hispanic White	2016	Rate	3.1
5443	County	Union	Non-Hispanic African American	2016	Rate	9.6
5444	County	Union	Non-Hispanic American Indian	2016	Rate	0.0
5445	County	Union	Other Non-Hispanic	2016	Rate	14.9
5446	County	Union	Hispanic	2016	Rate	6.8
5447	County	Union	Total	2016	Rate	5.0
5448	County	Union	Non-Hispanic White	2017	Number	7.0
5449	County	Union	Non-Hispanic White	2017	Rate	4.7
5450	County	Union	Non-Hispanic African American	2017	Number	4.0
5451	County	Union	Non-Hispanic African American	2017	Rate	12.9
5452	County	Union	Non-Hispanic American Indian	2017	Number	0.0
5453	County	Union	Non-Hispanic American Indian	2017	Rate	0.0
5454	County	Union	Other Non-Hispanic	2017	Number	0.0
5455	County	Union	Other Non-Hispanic	2017	Rate	0.0
5456	County	Union	Hispanic	2017	Number	0.0
5457	County	Union	Hispanic	2017	Rate	0.0
5458	County	Union	Total	2017	Number	11.0
5459	County	Union	Total	2017	Rate	4.6
5460	County	Vance	Non-Hispanic White	2013	Number	1.0
5461	County	Vance	Non-Hispanic African American	2013	Number	8.0
5462	County	Vance	Non-Hispanic American Indian	2013	Number	0.0
5463	County	Vance	Other Non-Hispanic	2013	Number	1.0
5464	County	Vance	Hispanic	2013	Number	0.0
5465	County	Vance	Total	2013	Number	10.0
5466	County	Vance	Non-Hispanic White	2013	Rate	5.2
5467	County	Vance	Non-Hispanic African American	2013	Rate	26.2
5468	County	Vance	Non-Hispanic American Indian	2013	Rate	0.0
5469	County	Vance	Other Non-Hispanic	2013	Rate	333.3
5470	County	Vance	Hispanic	2013	Rate	0.0
5471	County	Vance	Total	2013	Rate	17.3
5472	County	Vance	Non-Hispanic White	2014	Number	0.0
5473	County	Vance	Non-Hispanic African American	2014	Number	3.0
5474	County	Vance	Non-Hispanic American Indian	2014	Number	0.0
5475	County	Vance	Other Non-Hispanic	2014	Number	1.0
5476	County	Vance	Hispanic	2014	Number	0.0
5477	County	Vance	Total	2014	Number	4.0
5478	County	Vance	Non-Hispanic White	2014	Rate	0.0
5479	County	Vance	Non-Hispanic African American	2014	Rate	10.0
5480	County	Vance	Non-Hispanic American Indian	2014	Rate	0.0
5481	County	Vance	Other Non-Hispanic	2014	Rate	250.0
5482	County	Vance	Hispanic	2014	Rate	0.0
5483	County	Vance	Total	2014	Rate	7.1
5484	County	Vance	Non-Hispanic White	2015	Number	1.0
5485	County	Vance	Non-Hispanic African American	2015	Number	0.0
5486	County	Vance	Non-Hispanic American Indian	2015	Number	0.0
5487	County	Vance	Other Non-Hispanic	2015	Number	0.0
5488	County	Vance	Hispanic	2015	Number	0.0
5489	County	Vance	Total	2015	Number	1.0
5490	County	Vance	Non-Hispanic White	2015	Rate	7.0
5491	County	Vance	Non-Hispanic African American	2015	Rate	0.0
5492	County	Vance	Non-Hispanic American Indian	2015	Rate	0.0
5493	County	Vance	Other Non-Hispanic	2015	Rate	0.0
5494	County	Vance	Hispanic	2015	Rate	0.0
5495	County	Vance	Total	2015	Rate	1.9
5496	County	Vance	Non-Hispanic White	2016	Number	0.0
5497	County	Vance	Non-Hispanic African American	2016	Number	3.0
5498	County	Vance	Non-Hispanic American Indian	2016	Number	0.0
5499	County	Vance	Other Non-Hispanic	2016	Number	0.0
5500	County	Vance	Hispanic	2016	Number	0.0
5501	County	Vance	Total	2016	Number	3.0
5502	County	Vance	Non-Hispanic White	2016	Rate	0.0
5503	County	Vance	Non-Hispanic African American	2016	Rate	10.4
5504	County	Vance	Non-Hispanic American Indian	2016	Rate	0.0
5505	County	Vance	Other Non-Hispanic	2016	Rate	0.0
5506	County	Vance	Hispanic	2016	Rate	0.0
5507	County	Vance	Total	2016	Rate	5.7
5508	County	Vance	Non-Hispanic White	2017	Number	1.0
5509	County	Vance	Non-Hispanic White	2017	Rate	5.9
5510	County	Vance	Non-Hispanic African American	2017	Number	5.0
5511	County	Vance	Non-Hispanic African American	2017	Rate	15.2
5512	County	Vance	Non-Hispanic American Indian	2017	Number	0.0
5513	County	Vance	Non-Hispanic American Indian	2017	Rate	0.0
5514	County	Vance	Other Non-Hispanic	2017	Number	0.0
5515	County	Vance	Other Non-Hispanic	2017	Rate	0.0
5516	County	Vance	Hispanic	2017	Number	0.0
5517	County	Vance	Hispanic	2017	Rate	0.0
5518	County	Vance	Total	2017	Number	6.0
5519	County	Vance	Total	2017	Rate	10.3
5520	County	Wake	Non-Hispanic White	2013	Number	23.0
5521	County	Wake	Non-Hispanic African American	2013	Number	27.0
5522	County	Wake	Non-Hispanic American Indian	2013	Number	1.0
5523	County	Wake	Other Non-Hispanic	2013	Number	3.0
5524	County	Wake	Hispanic	2013	Number	9.0
5525	County	Wake	Total	2013	Number	63.0
5526	County	Wake	Non-Hispanic White	2013	Rate	3.5
5527	County	Wake	Non-Hispanic African American	2013	Rate	9.3
5528	County	Wake	Non-Hispanic American Indian	2013	Rate	29.4
5529	County	Wake	Other Non-Hispanic	2013	Rate	3.0
5530	County	Wake	Hispanic	2013	Rate	4.8
5531	County	Wake	Total	2013	Rate	5.1
5532	County	Wake	Non-Hispanic White	2014	Number	21.0
5533	County	Wake	Non-Hispanic African American	2014	Number	27.0
5534	County	Wake	Non-Hispanic American Indian	2014	Number	0.0
5535	County	Wake	Other Non-Hispanic	2014	Number	1.0
5536	County	Wake	Hispanic	2014	Number	10.0
5537	County	Wake	Total	2014	Number	59.0
5538	County	Wake	Non-Hispanic White	2014	Rate	3.1
5539	County	Wake	Non-Hispanic African American	2014	Rate	9.7
5540	County	Wake	Non-Hispanic American Indian	2014	Rate	0.0
5541	County	Wake	Other Non-Hispanic	2014	Rate	0.9
5542	County	Wake	Hispanic	2014	Rate	5.2
5543	County	Wake	Total	2014	Rate	4.7
5544	County	Wake	Non-Hispanic White	2015	Number	27.0
5545	County	Wake	Non-Hispanic African American	2015	Number	33.0
5546	County	Wake	Non-Hispanic American Indian	2015	Number	0.0
5547	County	Wake	Other Non-Hispanic	2015	Number	4.0
5548	County	Wake	Hispanic	2015	Number	9.0
5549	County	Wake	Total	2015	Number	73.0
5550	County	Wake	Non-Hispanic White	2015	Rate	3.9
5551	County	Wake	Non-Hispanic African American	2015	Rate	11.4
5552	County	Wake	Non-Hispanic American Indian	2015	Rate	0.0
5553	County	Wake	Other Non-Hispanic	2015	Rate	3.6
5554	County	Wake	Hispanic	2015	Rate	4.6
5555	County	Wake	Total	2015	Rate	5.7
5556	County	Wake	Non-Hispanic White	2016	Number	21.0
5557	County	Wake	Non-Hispanic African American	2016	Number	38.0
