GeoArea_FIPS	GeoArea_Name	PZ_Name	WDB_Name	Economic_Measure_Code	Economic_Measure_Name	Data_Period_Business_Key	Estimated_Value	Estimation_Qualifier	Unit_of_Measure_Code	Default_Scale	Data_Period_Type	Data_Period_Name	Data_Period_Begin_Datetime	Calculation_Type
37197	Yadkin County, NC	Piedmont-Triad	Northwest Piedmont	FRED_POP_00000	Resident Population by County	2002	37.118		PRS	-3	YR	The Year 2002	01/1/2002 0:00	Level
37199	Yancey County, NC	Northwest	High Country	FRED_POP_00000	Resident Population by County	2002	17.812		PRS	-3	YR	The Year 2002	01/1/2002 0:00	Level
37001	Alamance County, NC	Piedmont-Triad	Regional Partnership	FRED_POP_00000	Resident Population by County	2003	136.05		PRS	-3	YR	The Year 2003	01/1/2003 0:00	Level
37003	Alexander County, NC	Northwest	Western Piedmont	FRED_POP_00000	Resident Population by County	2003	34.605		PRS	-3	YR	The Year 2003	01/1/2003 0:00	Level
37005	Alleghany County, NC	Northwest	High Country	FRED_POP_00000	Resident Population by County	2003	10.753		PRS	-3	YR	The Year 2003	01/1/2003 0:00	Level
37007	Anson County, NC	Southwest	Centralina	FRED_POP_00000	Resident Population by County	2003	25.06		PRS	-3	YR	The Year 2003	01/1/2003 0:00	Level
37009	Ashe County, NC	Northwest	High Country	FRED_POP_00000	Resident Population by County	2003	24.87		PRS	-3	YR	The Year 2003	01/1/2003 0:00	Level
37011	Avery County, NC	Northwest	High Country	FRED_POP_00000	Resident Population by County	2003	17.865		PRS	-3	YR	The Year 2003	01/1/2003 0:00	Level
37013	Beaufort County, NC	Northeast	Region Q	FRED_POP_00000	Resident Population by County	2003	45.03		PRS	-3	YR	The Year 2003	01/1/2003 0:00	Level
37015	Bertie County, NC	Northeast	Region Q	FRED_POP_00000	Resident Population by County	2003	19.225		PRS	-3	YR	The Year 2003	01/1/2003 0:00	Level
37017	Bladen County, NC	South Central	Lumber River	FRED_POP_00000	Resident Population by County	2003	32.302		PRS	-3	YR	The Year 2003	01/1/2003 0:00	Level
37019	Brunswick County, NC	Southeast	Cape Fear	FRED_POP_00000	Resident Population by County	2003	80.89		PRS	-3	YR	The Year 2003	01/1/2003 0:00	Level
37021	Buncombe County, NC	Western	Mountain Area	FRED_POP_00000	Resident Population by County	2003	213.325		PRS	-3	YR	The Year 2003	01/1/2003 0:00	Level
37023	Burke County, NC	Northwest	Western Piedmont	FRED_POP_00000	Resident Population by County	2003	88.99		PRS	-3	YR	The Year 2003	01/1/2003 0:00	Level
37025	Cabarrus County, NC	Southwest	Centralina	FRED_POP_00000	Resident Population by County	2003	142.55100000000002		PRS	-3	YR	The Year 2003	01/1/2003 0:00	Level
37027	Caldwell County, NC	Northwest	Western Piedmont	FRED_POP_00000	Resident Population by County	2003	78.649		PRS	-3	YR	The Year 2003	01/1/2003 0:00	Level
37029	Camden County, NC	Northeast	Northeastern	FRED_POP_00000	Resident Population by County	2003	7.83		PRS	-3	YR	The Year 2003	01/1/2003 0:00	Level
37031	Carteret County, NC	Southeast	Eastern Carolina	FRED_POP_00000	Resident Population by County	2003	60.684		PRS	-3	YR	The Year 2003	01/1/2003 0:00	Level
37033	Caswell County, NC	Piedmont-Triad	Kerr-Tar	FRED_POP_00000	Resident Population by County	2003	23.526		PRS	-3	YR	The Year 2003	01/1/2003 0:00	Level
37035	Catawba County, NC	Northwest	Western Piedmont	FRED_POP_00000	Resident Population by County	2003	146.94		PRS	-3	YR	The Year 2003	01/1/2003 0:00	Level
37037	Chatham County, NC	North Central	Triangle South	FRED_POP_00000	Resident Population by County	2003	55.611999999999995		PRS	-3	YR	The Year 2003	01/1/2003 0:00	Level
37039	Cherokee County, NC	Western	Southwestern	FRED_POP_00000	Resident Population by County	2003	24.849		PRS	-3	YR	The Year 2003	01/1/2003 0:00	Level
37041	Chowan County, NC	Northeast	Northeastern	FRED_POP_00000	Resident Population by County	2003	14.562000000000001		PRS	-3	YR	The Year 2003	01/1/2003 0:00	Level
37043	Clay County, NC	Western	Southwestern	FRED_POP_00000	Resident Population by County	2003	9.333		PRS	-3	YR	The Year 2003	01/1/2003 0:00	Level
37045	Cleveland County, NC	Southwest	Region C	FRED_POP_00000	Resident Population by County	2003	97.684		PRS	-3	YR	The Year 2003	01/1/2003 0:00	Level
37047	Columbus County, NC	South Central	Cape Fear	FRED_POP_00000	Resident Population by County	2003	54.187		PRS	-3	YR	The Year 2003	01/1/2003 0:00	Level
37049	Craven County, NC	Southeast	Eastern Carolina	FRED_POP_00000	Resident Population by County	2003	92.51299999999999		PRS	-3	YR	The Year 2003	01/1/2003 0:00	Level
37051	Cumberland County, NC	South Central	Cumberland County	FRED_POP_00000	Resident Population by County	2003	301.5		PRS	-3	YR	The Year 2003	01/1/2003 0:00	Level
37053	Currituck County, NC	Northeast	Northeastern	FRED_POP_00000	Resident Population by County	2003	20.502		PRS	-3	YR	The Year 2003	01/1/2003 0:00	Level
37055	Dare County, NC	Northeast	Northeastern	FRED_POP_00000	Resident Population by County	2003	32.871		PRS	-3	YR	The Year 2003	01/1/2003 0:00	Level
37057	Davidson County, NC	Piedmont-Triad	DavidsonWorks, Inc.	FRED_POP_00000	Resident Population by County	2003	151.526		PRS	-3	YR	The Year 2003	01/1/2003 0:00	Level
37059	Davie County, NC	Piedmont-Triad	Northwest Piedmont	FRED_POP_00000	Resident Population by County	2003	36.997		PRS	-3	YR	The Year 2003	01/1/2003 0:00	Level
37061	Duplin County, NC	Southeast	Eastern Carolina	FRED_POP_00000	Resident Population by County	2003	50.623999999999995		PRS	-3	YR	The Year 2003	01/1/2003 0:00	Level
37063	Durham County, NC	North Central	Durham	FRED_POP_00000	Resident Population by County	2003	236.91		PRS	-3	YR	The Year 2003	01/1/2003 0:00	Level
37065	Edgecombe County, NC	North Central	Turning Point	FRED_POP_00000	Resident Population by County	2003	54.288000000000004		PRS	-3	YR	The Year 2003	01/1/2003 0:00	Level
37067	Forsyth County, NC	Piedmont-Triad	Northwest Piedmont	FRED_POP_00000	Resident Population by County	2003	320.629		PRS	-3	YR	The Year 2003	01/1/2003 0:00	Level
37069	Franklin County, NC	North Central	Kerr-Tar	FRED_POP_00000	Resident Population by County	2003	52.022		PRS	-3	YR	The Year 2003	01/1/2003 0:00	Level
37071	Gaston County, NC	Southwest	Gaston County	FRED_POP_00000	Resident Population by County	2003	192.354		PRS	-3	YR	The Year 2003	01/1/2003 0:00	Level
37073	Gates County, NC	Northeast	Northeastern	FRED_POP_00000	Resident Population by County	2003	10.68		PRS	-3	YR	The Year 2003	01/1/2003 0:00	Level
37075	Graham County, NC	Western	Southwestern	FRED_POP_00000	Resident Population by County	2003	7.919		PRS	-3	YR	The Year 2003	01/1/2003 0:00	Level
37077	Granville County, NC	North Central	Kerr-Tar	FRED_POP_00000	Resident Population by County	2003	52.497		PRS	-3	YR	The Year 2003	01/1/2003 0:00	Level
37079	Greene County, NC	Southeast	Eastern Carolina	FRED_POP_00000	Resident Population by County	2003	19.585		PRS	-3	YR	The Year 2003	01/1/2003 0:00	Level
37081	Guilford County, NC	Piedmont-Triad	Greensboro/High Point/Guilford	FRED_POP_00000	Resident Population by County	2003	434.532		PRS	-3	YR	The Year 2003	01/1/2003 0:00	Level
37083	Halifax County, NC	Northeast	Turning Point	FRED_POP_00000	Resident Population by County	2003	56.167		PRS	-3	YR	The Year 2003	01/1/2003 0:00	Level
37085	Harnett County, NC	North Central	Triangle South	FRED_POP_00000	Resident Population by County	2003	97.819		PRS	-3	YR	The Year 2003	01/1/2003 0:00	Level
37087	Haywood County, NC	Western	Southwestern	FRED_POP_00000	Resident Population by County	2003	55.361999999999995		PRS	-3	YR	The Year 2003	01/1/2003 0:00	Level
37089	Henderson County, NC	Western	Mountain Area	FRED_POP_00000	Resident Population by County	2003	93.57700000000001		PRS	-3	YR	The Year 2003	01/1/2003 0:00	Level
37091	Hertford County, NC	Northeast	Region Q	FRED_POP_00000	Resident Population by County	2003	22.881999999999998		PRS	-3	YR	The Year 2003	01/1/2003 0:00	Level
37093	Hoke County, NC	South Central	Lumber River	FRED_POP_00000	Resident Population by County	2003	36.423		PRS	-3	YR	The Year 2003	01/1/2003 0:00	Level
37095	Hyde County, NC	Northeast	Northeastern	FRED_POP_00000	Resident Population by County	2003	5.535		PRS	-3	YR	The Year 2003	01/1/2003 0:00	Level
37097	Iredell County, NC	Southwest	Centralina	FRED_POP_00000	Resident Population by County	2003	132.96200000000002		PRS	-3	YR	The Year 2003	01/1/2003 0:00	Level
37099	Jackson County, NC	Western	Southwestern	FRED_POP_00000	Resident Population by County	2003	34.876999999999995		PRS	-3	YR	The Year 2003	01/1/2003 0:00	Level
37101	Johnston County, NC	North Central		FRED_POP_00000	Resident Population by County	2003	136.105		PRS	-3	YR	The Year 2003	01/1/2003 0:00	Level
37103	Jones County, NC	Southeast	Eastern Carolina	FRED_POP_00000	Resident Population by County	2003	9.898		PRS	-3	YR	The Year 2003	01/1/2003 0:00	Level
37105	Lee County, NC	North Central	Triangle South	FRED_POP_00000	Resident Population by County	2003	52.886		PRS	-3	YR	The Year 2003	01/1/2003 0:00	Level
37107	Lenoir County, NC	Southeast	Eastern Carolina	FRED_POP_00000	Resident Population by County	2003	58.153		PRS	-3	YR	The Year 2003	01/1/2003 0:00	Level
37109	Lincoln County, NC	Southwest	Centralina	FRED_POP_00000	Resident Population by County	2003	66.95		PRS	-3	YR	The Year 2003	01/1/2003 0:00	Level
37113	Macon County, NC	Western	Southwestern	FRED_POP_00000	Resident Population by County	2003	31.057		PRS	-3	YR	The Year 2003	01/1/2003 0:00	Level
37115	Madison County, NC	Western	Mountain Area	FRED_POP_00000	Resident Population by County	2003	19.762		PRS	-3	YR	The Year 2003	01/1/2003 0:00	Level
37117	Martin County, NC	Northeast	Region Q	FRED_POP_00000	Resident Population by County	2003	24.678		PRS	-3	YR	The Year 2003	01/1/2003 0:00	Level
37111	McDowell County, NC	Northwest	Region C	FRED_POP_00000	Resident Population by County	2003	42.909		PRS	-3	YR	The Year 2003	01/1/2003 0:00	Level
37119	Mecklenburg County, NC	Southwest		FRED_POP_00000	Resident Population by County	2003	755.3960000000001		PRS	-3	YR	The Year 2003	01/1/2003 0:00	Level
37121	Mitchell County, NC	Northwest	High Country	FRED_POP_00000	Resident Population by County	2003	15.780999999999999		PRS	-3	YR	The Year 2003	01/1/2003 0:00	Level
37123	Montgomery County, NC	South Central	Regional Partnership	FRED_POP_00000	Resident Population by County	2003	27.205		PRS	-3	YR	The Year 2003	01/1/2003 0:00	Level
37125	Moore County, NC	South Central	Regional Partnership	FRED_POP_00000	Resident Population by County	2003	78.342		PRS	-3	YR	The Year 2003	01/1/2003 0:00	Level
37127	Nash County, NC	North Central	Turning Point	FRED_POP_00000	Resident Population by County	2003	89.249		PRS	-3	YR	The Year 2003	01/1/2003 0:00	Level
37129	New Hanover County, NC	Southeast	Cape Fear	FRED_POP_00000	Resident Population by County	2003	170.24		PRS	-3	YR	The Year 2003	01/1/2003 0:00	Level
37131	Northampton County, NC	Northeast	Turning Point	FRED_POP_00000	Resident Population by County	2003	21.366		PRS	-3	YR	The Year 2003	01/1/2003 0:00	Level
37133	Onslow County, NC	Southeast	Eastern Carolina	FRED_POP_00000	Resident Population by County	2003	148.334		PRS	-3	YR	The Year 2003	01/1/2003 0:00	Level
37135	Orange County, NC	North Central	Regional Partnership	FRED_POP_00000	Resident Population by County	2003	117.719		PRS	-3	YR	The Year 2003	01/1/2003 0:00	Level
37137	Pamlico County, NC	Southeast	Eastern Carolina	FRED_POP_00000	Resident Population by County	2003	12.629000000000001		PRS	-3	YR	The Year 2003	01/1/2003 0:00	Level
37139	Pasquotank County, NC	Northeast	Northeastern	FRED_POP_00000	Resident Population by County	2003	35.98		PRS	-3	YR	The Year 2003	01/1/2003 0:00	Level
37141	Pender County, NC	Southeast	Cape Fear	FRED_POP_00000	Resident Population by County	2003	43.193000000000005		PRS	-3	YR	The Year 2003	01/1/2003 0:00	Level
37143	Perquimans County, NC	Northeast	Northeastern	FRED_POP_00000	Resident Population by County	2003	11.501		PRS	-3	YR	The Year 2003	01/1/2003 0:00	Level
37145	Person County, NC	North Central	Kerr-Tar	FRED_POP_00000	Resident Population by County	2003	36.491		PRS	-3	YR	The Year 2003	01/1/2003 0:00	Level
37147	Pitt County, NC	Northeast	Region Q	FRED_POP_00000	Resident Population by County	2003	139.556		PRS	-3	YR	The Year 2003	01/1/2003 0:00	Level
37149	Polk County, NC	Western	Region C	FRED_POP_00000	Resident Population by County	2003	18.608		PRS	-3	YR	The Year 2003	01/1/2003 0:00	Level
37151	Randolph County, NC	Piedmont-Triad	Regional Partnership	FRED_POP_00000	Resident Population by County	2003	134.3		PRS	-3	YR	The Year 2003	01/1/2003 0:00	Level
37153	Richmond County, NC	South Central	Lumber River	FRED_POP_00000	Resident Population by County	2003	46.051		PRS	-3	YR	The Year 2003	01/1/2003 0:00	Level
37155	Robeson County, NC			FRED_POP_00000	Resident Population by County	2003	124.501		PRS	-3	YR	The Year 2003	01/1/2003 0:00	Level
37157	Rockingham County, NC	Piedmont-Triad	Northwest Piedmont	FRED_POP_00000	Resident Population by County	2003	92.329		PRS	-3	YR	The Year 2003	01/1/2003 0:00	Level
37159	Rowan County, NC	Southwest	Centralina	FRED_POP_00000	Resident Population by County	2003	133.4		PRS	-3	YR	The Year 2003	01/1/2003 0:00	Level
37161	Rutherford County, NC	Western	Region C	FRED_POP_00000	Resident Population by County	2003	63.093999999999994		PRS	-3	YR	The Year 2003	01/1/2003 0:00	Level
37163	Sampson County, NC	South Central	Triangle South	FRED_POP_00000	Resident Population by County	2003	61.534		PRS	-3	YR	The Year 2003	01/1/2003 0:00	Level
37165	Scotland County, NC	South Central	Lumber River	FRED_POP_00000	Resident Population by County	2003	35.471		PRS	-3	YR	The Year 2003	01/1/2003 0:00	Level
37167	Stanly County, NC	Southwest		FRED_POP_00000	Resident Population by County	2003	58.494		PRS	-3	YR	The Year 2003	01/1/2003 0:00	Level
37169	Stokes County, NC	Piedmont-Triad	Northwest Piedmont	FRED_POP_00000	Resident Population by County	2003	44.81399999999999		PRS	-3	YR	The Year 2003	01/1/2003 0:00	Level
37171	Surry County, NC	Piedmont-Triad	Northwest Piedmont	FRED_POP_00000	Resident Population by County	2003	72.03699999999999		PRS	-3	YR	The Year 2003	01/1/2003 0:00	Level
37173	Swain County, NC	Western	Southwestern	FRED_POP_00000	Resident Population by County	2003	13.085999999999999		PRS	-3	YR	The Year 2003	01/1/2003 0:00	Level
37175	Transylvania County, NC	Western	Mountain Area	FRED_POP_00000	Resident Population by County	2003	29.194000000000003		PRS	-3	YR	The Year 2003	01/1/2003 0:00	Level
37177	Tyrrell County, NC	Northeast	Northeastern	FRED_POP_00000	Resident Population by County	2003	4.224		PRS	-3	YR	The Year 2003	01/1/2003 0:00	Level
37179	Union County, NC	Southwest	Centralina	FRED_POP_00000	Resident Population by County	2003	144.283		PRS	-3	YR	The Year 2003	01/1/2003 0:00	Level
37181	Vance County, NC	North Central	Kerr-Tar	FRED_POP_00000	Resident Population by County	2003	43.276		PRS	-3	YR	The Year 2003	01/1/2003 0:00	Level
37183	Wake County, NC	North Central	Capital Area	FRED_POP_00000	Resident Population by County	2003	701.8539999999999		PRS	-3	YR	The Year 2003	01/1/2003 0:00	Level
37185	Warren County, NC	North Central	Kerr-Tar	FRED_POP_00000	Resident Population by County	2003	19.722		PRS	-3	YR	The Year 2003	01/1/2003 0:00	Level
37187	Washington County, NC	Northeast	Northeastern	FRED_POP_00000	Resident Population by County	2003	13.333		PRS	-3	YR	The Year 2003	01/1/2003 0:00	Level
37189	Watauga County, NC	Northwest	High Country	FRED_POP_00000	Resident Population by County	2003	43.354		PRS	-3	YR	The Year 2003	01/1/2003 0:00	Level
37191	Wayne County, NC	Southeast	Eastern Carolina	FRED_POP_00000	Resident Population by County	2003	112.14200000000001		PRS	-3	YR	The Year 2003	01/1/2003 0:00	Level
37193	Wilkes County, NC	Northwest	High Country	FRED_POP_00000	Resident Population by County	2003	66.611		PRS	-3	YR	The Year 2003	01/1/2003 0:00	Level
37195	Wilson County, NC	North Central	Turning Point	FRED_POP_00000	Resident Population by County	2003	74.907		PRS	-3	YR	The Year 2003	01/1/2003 0:00	Level
37197	Yadkin County, NC	Piedmont-Triad	Northwest Piedmont	FRED_POP_00000	Resident Population by County	2003	37.067		PRS	-3	YR	The Year 2003	01/1/2003 0:00	Level
37199	Yancey County, NC	Northwest	High Country	FRED_POP_00000	Resident Population by County	2003	17.824		PRS	-3	YR	The Year 2003	01/1/2003 0:00	Level
37001	Alamance County, NC	Piedmont-Triad	Regional Partnership	FRED_POP_00000	Resident Population by County	2004	137.642		PRS	-3	YR	The Year 2004	01/1/2004 0:00	Level
37003	Alexander County, NC	Northwest	Western Piedmont	FRED_POP_00000	Resident Population by County	2004	35.245		PRS	-3	YR	The Year 2004	01/1/2004 0:00	Level
37005	Alleghany County, NC	Northwest	High Country	FRED_POP_00000	Resident Population by County	2004	10.75		PRS	-3	YR	The Year 2004	01/1/2004 0:00	Level
37007	Anson County, NC	Southwest	Centralina	FRED_POP_00000	Resident Population by County	2004	25.476		PRS	-3	YR	The Year 2004	01/1/2004 0:00	Level
37009	Ashe County, NC	Northwest	High Country	FRED_POP_00000	Resident Population by County	2004	25.12		PRS	-3	YR	The Year 2004	01/1/2004 0:00	Level
37011	Avery County, NC	Northwest	High Country	FRED_POP_00000	Resident Population by County	2004	17.922		PRS	-3	YR	The Year 2004	01/1/2004 0:00	Level
37013	Beaufort County, NC	Northeast	Region Q	FRED_POP_00000	Resident Population by County	2004	45.098		PRS	-3	YR	The Year 2004	01/1/2004 0:00	Level
37015	Bertie County, NC	Northeast	Region Q	FRED_POP_00000	Resident Population by County	2004	19.145		PRS	-3	YR	The Year 2004	01/1/2004 0:00	Level
37017	Bladen County, NC	South Central	Lumber River	FRED_POP_00000	Resident Population by County	2004	32.57		PRS	-3	YR	The Year 2004	01/1/2004 0:00	Level
37019	Brunswick County, NC	Southeast	Cape Fear	FRED_POP_00000	Resident Population by County	2004	83.664		PRS	-3	YR	The Year 2004	01/1/2004 0:00	Level
37021	Buncombe County, NC	Western	Mountain Area	FRED_POP_00000	Resident Population by County	2004	215.864		PRS	-3	YR	The Year 2004	01/1/2004 0:00	Level
37023	Burke County, NC	Northwest	Western Piedmont	FRED_POP_00000	Resident Population by County	2004	88.68700000000001		PRS	-3	YR	The Year 2004	01/1/2004 0:00	Level
37025	Cabarrus County, NC	Southwest	Centralina	FRED_POP_00000	Resident Population by County	2004	145.003		PRS	-3	YR	The Year 2004	01/1/2004 0:00	Level
37027	Caldwell County, NC	Northwest	Western Piedmont	FRED_POP_00000	Resident Population by County	2004	78.387		PRS	-3	YR	The Year 2004	01/1/2004 0:00	Level
37029	Camden County, NC	Northeast	Northeastern	FRED_POP_00000	Resident Population by County	2004	8.326		PRS	-3	YR	The Year 2004	01/1/2004 0:00	Level
37031	Carteret County, NC	Southeast	Eastern Carolina	FRED_POP_00000	Resident Population by County	2004	61.607		PRS	-3	YR	The Year 2004	01/1/2004 0:00	Level
37033	Caswell County, NC	Piedmont-Triad	Kerr-Tar	FRED_POP_00000	Resident Population by County	2004	23.39		PRS	-3	YR	The Year 2004	01/1/2004 0:00	Level
37035	Catawba County, NC	Northwest	Western Piedmont	FRED_POP_00000	Resident Population by County	2004	148.741		PRS	-3	YR	The Year 2004	01/1/2004 0:00	Level
