	GeoFIPS	GeoName	Region	TableName	LineCode	IndustryClassification	Description	Unit	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017
10278	" ""37171"""	Surry, NC	5.0	CAINC6N	539.0	324	     Petroleum and coal products manufacturing	Thousands of dollars	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10279	" ""37171"""	Surry, NC	5.0	CAINC6N	541.0	325	     Chemical manufacturing	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	3638	4420	(D)	(D)	(D)
10280	" ""37171"""	Surry, NC	5.0	CAINC6N	542.0	326	     Plastics and rubber products manufacturing	Thousands of dollars	(D)	8943	9630	9376	(D)	13421	19987	19574	17004	13058	14248	14838	(D)	(D)	(D)	(D)	(D)
10281	" ""37171"""	Surry, NC	5.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	44340	50868	51920	56847	60190	63850	66632	65861	59403	42582	45021	44973	44829	47549	47440	48334	48092
10282	" ""37171"""	Surry, NC	5.0	CAINC6N	700.0	44-45	   Retail trade	Thousands of dollars	95579	94864	100184	99430	101724	104319	107584	107927	108303	112408	111749	112984	115114	118330	127767	133916	133606
10283	" ""37171"""	Surry, NC	5.0	CAINC6N	701.0	441	    Motor vehicle and parts dealers	Thousands of dollars	21009	18443	18807	17024	17264	18105	20194	17570	16431	18679	19236	20018	21021	22022	23548	25469	24753
10284	" ""37171"""	Surry, NC	5.0	CAINC6N	702.0	442	    Furniture and home furnishings stores	Thousands of dollars	2847	3150	3921	3478	2757	2789	2577	2479	2501	2560	2559	2772	2540	2443	2349	2457	2489
10285	" ""37171"""	Surry, NC	5.0	CAINC6N	703.0	443	    Electronics and appliance stores	Thousands of dollars	2059	1280	1455	1198	1313	1446	1452	1653	1476	1114	1004	926	947	926	850	847	832
10286	" ""37171"""	Surry, NC	5.0	CAINC6N	704.0	444	    Building material and garden equipment and supplies dealers	Thousands of dollars	8494	8590	11063	11883	12873	13069	13174	13017	12967	13658	13850	14137	14985	15547	15529	15984	17947
10287	" ""37171"""	Surry, NC	5.0	CAINC6N	705.0	445	    Food and beverage stores	Thousands of dollars	11396	12026	12386	12621	13192	13428	13451	14309	13498	13744	12507	12778	12985	13351	13342	13561	13751
10288	" ""37171"""	Surry, NC	5.0	CAINC6N	706.0	446	    Health and personal care stores	Thousands of dollars	6461	7089	8234	9051	9820	10306	11477	11783	12256	12583	11974	12297	12070	12889	13576	13100	12424
10289	" ""37171"""	Surry, NC	5.0	CAINC6N	707.0	447	    Gasoline stations	Thousands of dollars	7019	6901	7670	7995	7704	7998	7874	7461	7482	7814	7498	8478	8580	9629	9744	10582	10138
10290	" ""37171"""	Surry, NC	5.0	CAINC6N	708.0	448	    Clothing and clothing accessories stores	Thousands of dollars	3504	3174	2910	2945	2952	3155	3278	2769	2140	2334	2605	2968	2939	3148	3228	3467	3490
10291	" ""37171"""	Surry, NC	5.0	CAINC6N	709.0	451	    Sporting goods, hobby, musical instrument, and book stores	Thousands of dollars	1616	1958	436	359	405	541	657	661	594	605	592	678	786	780	802	738	860
10292	" ""37171"""	Surry, NC	5.0	CAINC6N	711.0	452	    General merchandise stores	Thousands of dollars	20557	21388	22094	22515	23625	23235	23454	26640	27693	27458	27381	27102	26399	26942	33519	37051	36850
10293	" ""37171"""	Surry, NC	5.0	CAINC6N	712.0	453	    Miscellaneous store retailers	Thousands of dollars	4302	4753	4783	4446	4051	4230	3859	3650	4388	4663	5053	5185	5589	3838	4050	3488	3464
10294	" ""37171"""	Surry, NC	5.0	CAINC6N	713.0	454	    Nonstore retailers	Thousands of dollars	6315	6112	6425	5915	5768	6017	6137	5935	6877	7196	7490	5645	6273	6815	7230	7172	6608
10295	" ""37171"""	Surry, NC	5.0	CAINC6N	800.0	48-49	   Transportation and warehousing	Thousands of dollars	59920	63838	65100	65788	59676	61481	61309	57270	53122	53449	56828	52667	55301	59235	61492	55961	69722
10296	" ""37171"""	Surry, NC	5.0	CAINC6N	801.0	481	    Air transportation	Thousands of dollars	0	0	0	0	(D)	(D)	(D)	(D)	(D)	0	0	0	(D)	(D)	0	0	0
10297	" ""37171"""	Surry, NC	5.0	CAINC6N	802.0	482	    Rail transportation	Thousands of dollars	187	115	146	102	119	144	114	77	53	59	40	36	34	0	0	47	45
10298	" ""37171"""	Surry, NC	5.0	CAINC6N	803.0	483	    Water transportation	Thousands of dollars	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10299	" ""37171"""	Surry, NC	5.0	CAINC6N	804.0	484	    Truck transportation	Thousands of dollars	52322	54324	54547	52986	50079	53707	56608	54211	50594	49794	53245	48980	51830	55323	57164	51155	62840
10300	" ""37171"""	Surry, NC	5.0	CAINC6N	805.0	485	    Transit and ground passenger transportation	Thousands of dollars	0	0	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	0	0	0	0
10301	" ""37171"""	Surry, NC	5.0	CAINC6N	806.0	486	    Pipeline transportation	Thousands of dollars	0	(D)	(D)	(D)	0	0	0	0	0	0	0	0	0	0	0	0	0
10302	" ""37171"""	Surry, NC	5.0	CAINC6N	807.0	487	    Scenic and sightseeing transportation	Thousands of dollars	(D)	(D)	(D)	(D)	0	0	0	0	0	0	0	0	0	0	0	0	0
10303	" ""37171"""	Surry, NC	5.0	CAINC6N	808.0	488	    Support activities for transportation	Thousands of dollars	(D)	(D)	354	(D)	149	(D)	(D)	(D)	313	1258	1386	1509	1311	(D)	1810	2060	2043
10304	" ""37171"""	Surry, NC	5.0	CAINC6N	809.0	492	    Couriers and messengers	Thousands of dollars	(D)	(D)	(D)	(D)	0	0	0	0	0	(D)	(D)	(D)	(D)	0	0	0	0
10305	" ""37171"""	Surry, NC	5.0	CAINC6N	811.0	493	    Warehousing and storage	Thousands of dollars	(D)	(D)	(D)	9722	9313	(D)	(D)	(D)	(D)	(D)	(D)	(D)	2112	2452	2518	2699	4794
10306	" ""37171"""	Surry, NC	5.0	CAINC6N	900.0	51	   Information	Thousands of dollars	13593	13858	12273	12844	12925	12718	14016	13476	13124	11761	12366	12735	12160	12617	12264	11783	12261
10307	" ""37171"""	Surry, NC	5.0	CAINC6N	901.0	511	    Publishing industries (except Internet)	Thousands of dollars	3410	3713	2763	(D)	(D)	(D)	4955	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	2846
10308	" ""37171"""	Surry, NC	5.0	CAINC6N	902.0	512	    Motion picture and sound recording industries	Thousands of dollars	(D)	(D)	321	632	298	(D)	(D)	105	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
10309	" ""37171"""	Surry, NC	5.0	CAINC6N	903.0	515	    Broadcasting (except Internet)	Thousands of dollars	2093	2192	2230	1625	1615	1594	1374	1395	(D)	(D)	427	449	768	868	754	829	755
10310	" ""37171"""	Surry, NC	5.0	CAINC6N	904.0	516	    Internet publishing and broadcasting 4/	Thousands of dollars	0	0	0	0	(D)	(D)	(NA)	(NA)	(NA)	(NA)	(NA)	(NA)	(NA)	(NA)	(NA)	(NA)	(NA)
10311	" ""37171"""	Surry, NC	5.0	CAINC6N	905.0	517	    Telecommunications	Thousands of dollars	7530	7422	6749	6442	6500	6640	7363	7096	7868	7625	8068	7809	7191	7471	7621	7720	8074
10312	" ""37171"""	Surry, NC	5.0	CAINC6N	906.0	518	    Data processing, hosting, and related services	Thousands of dollars	(D)	(D)	210	(D)	325	435	(D)	(D)	0	(D)	(D)	0	0	0	0	0	0
10313	" ""37171"""	Surry, NC	5.0	CAINC6N	907.0	519	    Other information services 4/	Thousands of dollars	0	0	0	0	0	0	(D)	(D)	(D)	(D)	(D)	(D)	325	398	283	(D)	(D)
10314	" ""37171"""	Surry, NC	5.0	CAINC6N	1000.0	52	   Finance and insurance	Thousands of dollars	25942	25929	25864	27677	28576	30615	33103	32387	32774	31915	35506	37689	36394	38308	39411	41078	40415
10315	" ""37171"""	Surry, NC	5.0	CAINC6N	1001.0	521	    Monetary Authorities-central bank	Thousands of dollars	0	0	0	0	(D)	(D)	(D)	0	0	0	0	0	0	0	0	0	0
10316	" ""37171"""	Surry, NC	5.0	CAINC6N	1002.0	522	    Credit intermediation and related activities	Thousands of dollars	19399	19703	19614	20684	21871	23220	24481	23938	25049	23778	26041	27223	25470	25269	26620	28042	26272
10317	" ""37171"""	Surry, NC	5.0	CAINC6N	1003.0	523	    Securities, commodity contracts, and other financial investments and related activities	Thousands of dollars	2183	1600	1197	1529	1516	2017	3040	(D)	(D)	(D)	(D)	(D)	2917	3131	3174	3313	3304
10318	" ""37171"""	Surry, NC	5.0	CAINC6N	1004.0	524	    Insurance carriers and related activities	Thousands of dollars	4360	4626	5053	5464	5188	5377	5582	5876	5996	6099	6770	7670	8007	9908	9617	9723	10839
10319	" ""37171"""	Surry, NC	5.0	CAINC6N	1005.0	525	    Funds, trusts, and other financial vehicles	Thousands of dollars	0	0	0	0	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	0	0	0	0	0
10320	" ""37171"""	Surry, NC	5.0	CAINC6N	1100.0	53	   Real estate and rental and leasing	Thousands of dollars	4034	5347	5062	4739	4279	4677	6231	6243	5617	5422	5452	5552	5576	6316	7671	7728	7569
10321	" ""37171"""	Surry, NC	5.0	CAINC6N	1101.0	531	    Real estate	Thousands of dollars	1653	2079	2157	2256	(D)	2620	3446	3012	3021	3175	2883	3048	3367	3757	4198	4046	4062
10322	" ""37171"""	Surry, NC	5.0	CAINC6N	1102.0	532	    Rental and leasing services	Thousands of dollars	2381	3268	2905	(D)	(D)	2057	2785	3231	2596	2247	2569	2504	2209	2559	3473	3682	3507
10323	" ""37171"""	Surry, NC	5.0	CAINC6N	1103.0	533	    Lessors of nonfinancial intangible assets (except copyrighted works)	Thousands of dollars	0	0	0	(D)	0	0	0	0	0	0	0	0	0	0	0	0	0
10324	" ""37171"""	Surry, NC	5.0	CAINC6N	1200.0	54	   Professional, scientific, and technical services	Thousands of dollars	(D)	(D)	(D)	(D)	19884	21878	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
10325	" ""37171"""	Surry, NC	5.0	CAINC6N	1300.0	55	   Management of companies and enterprises	Thousands of dollars	(D)	(D)	(D)	(D)	586	458	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
10326	" ""37171"""	Surry, NC	5.0	CAINC6N	1400.0	56	   Administrative and support and waste management and remediation services	Thousands of dollars	23433	24997	26357	29751	38313	34514	35182	35964	20965	23965	25580	29003	30768	52934	53644	52942	48626
10327	" ""37171"""	Surry, NC	5.0	CAINC6N	1401.0	561	    Administrative and support services	Thousands of dollars	(D)	(D)	25731	29107	37473	33527	33859	34418	20164	23223	(D)	27442	29189	51380	52574	51969	47695
10328	" ""37171"""	Surry, NC	5.0	CAINC6N	1402.0	562	    Waste management and remediation services	Thousands of dollars	(D)	(D)	626	644	840	987	1323	1546	801	742	(D)	1561	1579	1554	1070	973	931
10329	" ""37171"""	Surry, NC	5.0	CAINC6N	1500.0	61	   Educational services	Thousands of dollars	1104	1433	1085	1272	1195	1220	1137	1220	1087	973	(D)	(D)	(D)	(D)	(D)	(D)	(D)
10330	" ""37171"""	Surry, NC	5.0	CAINC6N	1600.0	62	   Health care and social assistance	Thousands of dollars	87365	88428	92121	94970	98465	110931	120183	125398	131858	138572	(D)	(D)	(D)	(D)	(D)	(D)	(D)
10331	" ""37171"""	Surry, NC	5.0	CAINC6N	1601.0	621	    Ambulatory health care services	Thousands of dollars	36457	39689	41362	43806	47050	49337	53548	51438	52747	62563	63228	68114	69241	66614	63769	57587	71671
10332	" ""37171"""	Surry, NC	5.0	CAINC6N	1602.0	622	    Hospitals	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
10333	" ""37171"""	Surry, NC	5.0	CAINC6N	1603.0	623	    Nursing and residential care facilities	Thousands of dollars	19275	23543	23725	22938	22521	23618	24136	24988	(D)	25868	25371	25784	26168	25775	28180	27592	27350
10334	" ""37171"""	Surry, NC	5.0	CAINC6N	1604.0	624	    Social assistance	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	21752	(D)	15339	17042	17469	19071	14776	13579	13481
10335	" ""37171"""	Surry, NC	5.0	CAINC6N	1700.0	71	   Arts, entertainment, and recreation	Thousands of dollars	5870	5936	4500	4422	4737	5316	5288	5643	5617	5959	6291	8411	7487	5524	4829	4159	4111
10336	" ""37171"""	Surry, NC	5.0	CAINC6N	1701.0	711	    Performing arts, spectator sports, and related industries	Thousands of dollars	(D)	(D)	(D)	(D)	0	0	0	0	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	0
10337	" ""37171"""	Surry, NC	5.0	CAINC6N	1702.0	712	    Museums, historical sites, and similar institutions	Thousands of dollars	0	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
10338	" ""37171"""	Surry, NC	5.0	CAINC6N	1703.0	713	    Amusement, gambling, and recreation industries	Thousands of dollars	(D)	4490	4369	4283	(D)	(D)	(D)	(D)	5447	5711	5980	8079	7332	5358	4662	3987	(D)
10339	" ""37171"""	Surry, NC	5.0	CAINC6N	1800.0	72	   Accommodation and food services	Thousands of dollars	24348	23428	25732	29822	30754	33301	35053	36447	36180	36394	38927	41778	43787	44875	48245	52049	52564
10340	" ""37171"""	Surry, NC	5.0	CAINC6N	1801.0	721	    Accommodation	Thousands of dollars	1189	1309	1105	1204	1164	1166	2050	2716	2805	2816	3164	3591	3541	4003	4234	4409	4544
10341	" ""37171"""	Surry, NC	5.0	CAINC6N	1802.0	722	    Food services and drinking places	Thousands of dollars	23159	22119	24627	28618	29590	32135	33003	33731	33375	33578	35763	38187	40246	40872	44011	47640	48020
10342	" ""37171"""	Surry, NC	5.0	CAINC6N	1900.0	81	   Other services (except government and government enterprises)	Thousands of dollars	35727	38034	37150	38981	38962	41751	48542	49730	51472	49722	48367	50014	51111	54070	55294	54395	56577
10343	" ""37171"""	Surry, NC	5.0	CAINC6N	1901.0	811	    Repair and maintenance	Thousands of dollars	11022	10785	7842	8268	9200	11415	14330	14063	13573	13683	13693	13869	14419	15324	16224	16948	17947
10344	" ""37171"""	Surry, NC	5.0	CAINC6N	1902.0	812	    Personal and laundry services	Thousands of dollars	4569	5075	4854	5164	5063	4918	5754	6068	7046	6084	6238	6759	7061	7176	7429	7595	7915
10345	" ""37171"""	Surry, NC	5.0	CAINC6N	1903.0	813	    Religious, grantmaking, civic, professional, and similar organizations	Thousands of dollars	16631	18813	20780	21721	20909	21462	24232	25197	26916	26521	24810	25849	25979	27436	27501	25988	27125
10346	" ""37171"""	Surry, NC	5.0	CAINC6N	1904.0	814	    Private households	Thousands of dollars	3505	3361	3674	3828	3790	3956	4226	4402	3937	3434	3626	3537	3652	4134	4140	3864	3590
10347	" ""37171"""	Surry, NC	5.0	CAINC6N	2000.0	...	  Government and government enterprises	Thousands of dollars	180234	184723	191607	204804	214792	224924	235146	243716	244637	242023	242848	236429	236836	232318	248201	252304	258706
10348	" ""37171"""	Surry, NC	5.0	CAINC6N	2001.0	...	   Federal civilian	Thousands of dollars	8930	9260	9641	10164	10398	10281	10695	10943	11118	11653	11353	11274	11600	12092	12832	12964	13510
10349	" ""37171"""	Surry, NC	5.0	CAINC6N	2002.0	...	   Military	Thousands of dollars	2606	3562	5300	5240	5827	5675	5865	6581	7233	6976	6776	6165	5749	5340	4946	5041	4906
10350	" ""37171"""	Surry, NC	5.0	CAINC6N	2010.0	...	   State and local	Thousands of dollars	168698	171901	176666	189400	198567	208968	218586	226192	226286	223394	224719	218990	219487	214886	230423	234299	240290
10351	" ""37171"""	Surry, NC	5.0	CAINC6N	2011.0	...	    State government	Thousands of dollars	28282	29026	30661	33282	34987	36011	36885	38777	40156	41314	40409	40157	40339	37806	39525	39742	39310
10352	" ""37171"""	Surry, NC	5.0	CAINC6N	2012.0	...	    Local government	Thousands of dollars	140416	142875	146005	156118	163580	172957	181701	187415	186130	182080	184310	178833	179148	177080	190898	194557	200980
10353	" ""37173"""	Swain, NC	5.0	CAINC6N	1.0	...	Compensation of employees (thousands of dollars) 1/	Thousands of dollars	165015	177010	192669	205640	217868	232959	238852	243035	248869	263952	255344	254521	261597	284860	301079	305327	311486
10354	" ""37173"""	Swain, NC	5.0	CAINC6N	5.0	...	 Wages and salaries	Thousands of dollars	134709	144994	157039	166744	174503	188021	192810	196951	200117	210888	204285	201682	208148	226689	240012	245587	251776
10355	" ""37173"""	Swain, NC	5.0	CAINC6N	6.0	...	 Supplements to wages and salaries	Thousands of dollars	30306	32016	35630	38896	43365	44938	46042	46084	48752	53064	51059	52839	53449	58171	61067	59740	59710
10356	" ""37173"""	Swain, NC	5.0	CAINC6N	7.0	...	  Employer contributions for employee pension and insurance funds 2/	Thousands of dollars	20237	21227	23389	26112	29236	29680	30536	30529	32519	36208	34663	36395	36531	39316	41361	40336	40260
10357	" ""37173"""	Swain, NC	5.0	CAINC6N	8.0	...	  Employer contributions for government social insurance	Thousands of dollars	10069	10789	12241	12784	14129	15258	15506	15555	16233	16856	16396	16444	16918	18855	19706	19404	19450
10358	" ""37173"""	Swain, NC	5.0	CAINC6N	9.0	...	Average compensation per job (dollars) 3/	Dollars	28778	29795	31257	32929	34181	34677	36399	38171	38656	39788	39730	40171	40881	42390	43603	44658	45733
10359	" ""37173"""	Swain, NC	5.0	CAINC6N	81.0	111-112	 Farm compensation	Thousands of dollars	78	55	119	197	254	347	510	391	271	172	168	155	162	158	152	186	188
10360	" ""37173"""	Swain, NC	5.0	CAINC6N	82.0	...	 Nonfarm compensation	Thousands of dollars	164937	176955	192550	205443	217614	232612	238342	242644	248598	263780	255176	254366	261435	284702	300927	305141	311298
10361	" ""37173"""	Swain, NC	5.0	CAINC6N	90.0	113-814	  Private nonfarm compensation	Thousands of dollars	91926	98616	105230	110769	118241	128861	129525	129245	129802	142802	133877	131070	135274	151860	157733	155069	156426
10362	" ""37173"""	Swain, NC	5.0	CAINC6N	100.0	113-115	   Forestry, fishing, and related activities	Thousands of dollars	(D)	(D)	(D)	(D)	309	223	(D)	(D)	154	205	(D)	(D)	(D)	(D)	(D)	(D)	(D)
10363	" ""37173"""	Swain, NC	5.0	CAINC6N	101.0	113	    Forestry and logging	Thousands of dollars	0	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
10364	" ""37173"""	Swain, NC	5.0	CAINC6N	102.0	114	    Fishing, hunting and trapping	Thousands of dollars	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10365	" ""37173"""	Swain, NC	5.0	CAINC6N	103.0	115	    Support activities for agriculture and forestry	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
10366	" ""37173"""	Swain, NC	5.0	CAINC6N	200.0	21	   Mining, quarrying, and oil and gas extraction	Thousands of dollars	(D)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10367	" ""37173"""	Swain, NC	5.0	CAINC6N	201.0	211	    Oil and gas extraction	Thousands of dollars	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10368	" ""37173"""	Swain, NC	5.0	CAINC6N	202.0	212	    Mining (except oil and gas)	Thousands of dollars	(D)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10369	" ""37173"""	Swain, NC	5.0	CAINC6N	203.0	213	    Support activities for mining	Thousands of dollars	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10370	" ""37173"""	Swain, NC	5.0	CAINC6N	300.0	22	   Utilities	Thousands of dollars	(D)	(D)	(D)	(D)	0	0	0	0	0	5301	5495	(D)	(D)	(D)	(D)	2814	0
10371	" ""37173"""	Swain, NC	5.0	CAINC6N	400.0	23	   Construction	Thousands of dollars	(D)	(D)	(D)	(D)	7594	8735	(D)	11359	11888	13839	(D)	(D)	(D)	(D)	10355	(D)	(D)
10372	" ""37173"""	Swain, NC	5.0	CAINC6N	401.0	236	    Construction of buildings	Thousands of dollars	1197	(D)	1320	1599	2122	1945	(D)	2692	4472	4024	5494	4191	3969	4822	5005	4870	4686
10373	" ""37173"""	Swain, NC	5.0	CAINC6N	402.0	237	    Heavy and civil engineering construction	Thousands of dollars	(D)	1605	2127	2298	3707	4063	(D)	4773	2665	3170	(D)	2021	(D)	(D)	2893	(D)	(D)
10374	" ""37173"""	Swain, NC	5.0	CAINC6N	403.0	238	    Specialty trade contractors	Thousands of dollars	1116	1217	(D)	(D)	1765	2727	3902	3894	4751	6645	2424	(D)	(D)	(D)	2457	(D)	(D)
10375	" ""37173"""	Swain, NC	5.0	CAINC6N	500.0	31-33	   Manufacturing	Thousands of dollars	8050	9900	10844	12978	16622	18173	14615	13340	11854	13701	16282	20077	20522	24591	(D)	24192	24173
10376	" ""37173"""	Swain, NC	5.0	CAINC6N	510.0	321,327-339	    Durable goods manufacturing	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	561	(D)	(D)	(D)	232	248	(D)	(D)	(D)
10377	" ""37173"""	Swain, NC	5.0	CAINC6N	511.0	321	     Wood product manufacturing	Thousands of dollars	1721	1806	2372	1484	1396	1529	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	0	0	0
10378	" ""37173"""	Swain, NC	5.0	CAINC6N	512.0	327	     Nonmetallic mineral product manufacturing	Thousands of dollars	(D)	(D)	(D)	(D)	0	0	0	0	0	0	0	0	0	0	0	0	0
10379	" ""37173"""	Swain, NC	5.0	CAINC6N	513.0	331	     Primary metal manufacturing	Thousands of dollars	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10380	" ""37173"""	Swain, NC	5.0	CAINC6N	514.0	332	     Fabricated metal product manufacturing	Thousands of dollars	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10381	" ""37173"""	Swain, NC	5.0	CAINC6N	515.0	333	     Machinery manufacturing	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	0	0	0	0	0	0	0	0	0
10382	" ""37173"""	Swain, NC	5.0	CAINC6N	516.0	334	     Computer and electronic product manufacturing	Thousands of dollars	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10383	" ""37173"""	Swain, NC	5.0	CAINC6N	517.0	335	     Electrical equipment, appliance, and component manufacturing	Thousands of dollars	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10384	" ""37173"""	Swain, NC	5.0	CAINC6N	518.0	3361-3363	     Motor vehicles, bodies and trailers, and parts manufacturing	Thousands of dollars	0	0	0	0	0	0	(D)	0	0	0	0	0	0	0	0	0	0
10385	" ""37173"""	Swain, NC	5.0	CAINC6N	519.0	3364-3369	     Other transportation equipment manufacturing	Thousands of dollars	0	0	0	0	0	0	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
10386	" ""37173"""	Swain, NC	5.0	CAINC6N	521.0	337	     Furniture and related product manufacturing	Thousands of dollars	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10387	" ""37173"""	Swain, NC	5.0	CAINC6N	522.0	339	     Miscellaneous manufacturing	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	0	0	0	0	0
10388	" ""37173"""	Swain, NC	5.0	CAINC6N	530.0	311-316,322-326	    Nondurable goods manufacturing	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	11293	(D)	(D)	(D)	20290	24343	24664	(D)	(D)
10389	" ""37173"""	Swain, NC	5.0	CAINC6N	531.0	311	     Food manufacturing	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
10390	" ""37173"""	Swain, NC	5.0	CAINC6N	532.0	312	     Beverage and tobacco product manufacturing	Thousands of dollars	0	0	0	0	0	0	0	0	0	0	0	(D)	(D)	(D)	(D)	(D)	1539
10391	" ""37173"""	Swain, NC	5.0	CAINC6N	533.0	313	     Textile mills	Thousands of dollars	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10392	" ""37173"""	Swain, NC	5.0	CAINC6N	534.0	314	     Textile product mills	Thousands of dollars	(D)	0	0	0	0	0	0	0	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
10393	" ""37173"""	Swain, NC	5.0	CAINC6N	535.0	315	     Apparel manufacturing	Thousands of dollars	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
