	GeoArea_FIPS	GeoArea_Name	PZ_Name	WDB_Name	Economic_Measure_Code	Economic_Measure_Name	Data_Period_Business_Key	Estimated_Value	Estimation_Qualifier	Unit_of_Measure_Code	Default_Scale	Data_Period_Type	Data_Period_Name	Data_Period_Begin_Datetime	Calculation_Type
12155	37113	Macon County, NC	Western	Southwestern	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2014.0	31.7		PCS	2	YR	The Year 2014	01/1/2014 0:00	Percent
12156	37115	Madison County, NC	Western	Mountain Area	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2014.0	28.4		PCS	2	YR	The Year 2014	01/1/2014 0:00	Percent
12157	37117	Martin County, NC	Northeast	Region Q	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2014.0	23.2		PCS	2	YR	The Year 2014	01/1/2014 0:00	Percent
12158	37111	McDowell County, NC	Northwest	Region C	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2014.0	23.4		PCS	2	YR	The Year 2014	01/1/2014 0:00	Percent
12159	37119	Mecklenburg County, NC	Southwest		FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2014.0	48.8		PCS	2	YR	The Year 2014	01/1/2014 0:00	Percent
12160	37121	Mitchell County, NC	Northwest	High Country	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2014.0	27.1		PCS	2	YR	The Year 2014	01/1/2014 0:00	Percent
12161	37123	Montgomery County, NC	South Central	Regional Partnership	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2014.0	24.8		PCS	2	YR	The Year 2014	01/1/2014 0:00	Percent
12162	37125	Moore County, NC	South Central	Regional Partnership	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2014.0	43.7		PCS	2	YR	The Year 2014	01/1/2014 0:00	Percent
12163	37127	Nash County, NC	North Central	Turning Point	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2014.0	26.7		PCS	2	YR	The Year 2014	01/1/2014 0:00	Percent
12164	37129	New Hanover County, NC	Southeast	Cape Fear	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2014.0	46.8		PCS	2	YR	The Year 2014	01/1/2014 0:00	Percent
12165	37131	Northampton County, NC	Northeast	Turning Point	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2014.0	20.2		PCS	2	YR	The Year 2014	01/1/2014 0:00	Percent
12166	37133	Onslow County, NC	Southeast	Eastern Carolina	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2014.0	28.4		PCS	2	YR	The Year 2014	01/1/2014 0:00	Percent
12167	37135	Orange County, NC	North Central	Regional Partnership	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2014.0	62.0		PCS	2	YR	The Year 2014	01/1/2014 0:00	Percent
12168	37137	Pamlico County, NC	Southeast	Eastern Carolina	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2014.0	30.0		PCS	2	YR	The Year 2014	01/1/2014 0:00	Percent
12169	37139	Pasquotank County, NC	Northeast	Northeastern	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2014.0	27.70000000000001		PCS	2	YR	The Year 2014	01/1/2014 0:00	Percent
12170	37141	Pender County, NC	Southeast	Cape Fear	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2014.0	30.6		PCS	2	YR	The Year 2014	01/1/2014 0:00	Percent
12171	37143	Perquimans County, NC	Northeast	Northeastern	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2014.0	25.4		PCS	2	YR	The Year 2014	01/1/2014 0:00	Percent
12172	37145	Person County, NC	North Central	Kerr-Tar	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2014.0	23.9		PCS	2	YR	The Year 2014	01/1/2014 0:00	Percent
12173	37147	Pitt County, NC	Northeast	Region Q	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2014.0	39.6		PCS	2	YR	The Year 2014	01/1/2014 0:00	Percent
12174	37149	Polk County, NC	Western	Region C	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2014.0	39.4		PCS	2	YR	The Year 2014	01/1/2014 0:00	Percent
12175	37151	Randolph County, NC	Piedmont-Triad	Regional Partnership	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2014.0	23.6		PCS	2	YR	The Year 2014	01/1/2014 0:00	Percent
12176	37153	Richmond County, NC	South Central	Lumber River	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2014.0	22.9		PCS	2	YR	The Year 2014	01/1/2014 0:00	Percent
12177	37155	Robeson County, NC			FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2014.0	20.3		PCS	2	YR	The Year 2014	01/1/2014 0:00	Percent
12178	37157	Rockingham County, NC	Piedmont-Triad	Northwest Piedmont	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2014.0	21.6		PCS	2	YR	The Year 2014	01/1/2014 0:00	Percent
12179	37159	Rowan County, NC	Southwest	Centralina	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2014.0	27.2		PCS	2	YR	The Year 2014	01/1/2014 0:00	Percent
12180	37161	Rutherford County, NC	Western	Region C	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2014.0	27.1		PCS	2	YR	The Year 2014	01/1/2014 0:00	Percent
12181	37163	Sampson County, NC	South Central	Triangle South	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2014.0	19.700000000000006		PCS	2	YR	The Year 2014	01/1/2014 0:00	Percent
12182	37165	Scotland County, NC	South Central	Lumber River	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2014.0	23.2		PCS	2	YR	The Year 2014	01/1/2014 0:00	Percent
12183	37167	Stanly County, NC	Southwest		FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2014.0	25.5		PCS	2	YR	The Year 2014	01/1/2014 0:00	Percent
12184	37169	Stokes County, NC	Piedmont-Triad	Northwest Piedmont	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2014.0	21.1		PCS	2	YR	The Year 2014	01/1/2014 0:00	Percent
12185	37171	Surry County, NC	Piedmont-Triad	Northwest Piedmont	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2014.0	25.0		PCS	2	YR	The Year 2014	01/1/2014 0:00	Percent
12186	37173	Swain County, NC	Western	Southwestern	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2014.0	24.20000000000001		PCS	2	YR	The Year 2014	01/1/2014 0:00	Percent
12187	37175	Transylvania County, NC	Western	Mountain Area	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2014.0	38.40000000000001		PCS	2	YR	The Year 2014	01/1/2014 0:00	Percent
12188	37177	Tyrrell County, NC	Northeast	Northeastern	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2014.0	14.0		PCS	2	YR	The Year 2014	01/1/2014 0:00	Percent
12189	37179	Union County, NC	Southwest	Centralina	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2014.0	40.1		PCS	2	YR	The Year 2014	01/1/2014 0:00	Percent
12190	37181	Vance County, NC	North Central	Kerr-Tar	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2014.0	20.5		PCS	2	YR	The Year 2014	01/1/2014 0:00	Percent
12191	37183	Wake County, NC	North Central	Capital Area	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2014.0	56.6		PCS	2	YR	The Year 2014	01/1/2014 0:00	Percent
12192	37185	Warren County, NC	North Central	Kerr-Tar	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2014.0	21.6		PCS	2	YR	The Year 2014	01/1/2014 0:00	Percent
12193	37187	Washington County, NC	Northeast	Northeastern	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2014.0	20.5		PCS	2	YR	The Year 2014	01/1/2014 0:00	Percent
12194	37189	Watauga County, NC	Northwest	High Country	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2014.0	45.8		PCS	2	YR	The Year 2014	01/1/2014 0:00	Percent
12195	37191	Wayne County, NC	Southeast	Eastern Carolina	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2014.0	27.4		PCS	2	YR	The Year 2014	01/1/2014 0:00	Percent
12196	37193	Wilkes County, NC	Northwest	High Country	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2014.0	21.1		PCS	2	YR	The Year 2014	01/1/2014 0:00	Percent
12197	37195	Wilson County, NC	North Central	Turning Point	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2014.0	26.9		PCS	2	YR	The Year 2014	01/1/2014 0:00	Percent
12198	37197	Yadkin County, NC	Piedmont-Triad	Northwest Piedmont	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2014.0	23.5		PCS	2	YR	The Year 2014	01/1/2014 0:00	Percent
12199	37199	Yancey County, NC	Northwest	High Country	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2014.0	27.6		PCS	2	YR	The Year 2014	01/1/2014 0:00	Percent
12200	37001	Alamance County, NC	Piedmont-Triad	Regional Partnership	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2015.0	31.2		PCS	2	YR	The Year 2015	01/1/2015 0:00	Percent
12201	37003	Alexander County, NC	Northwest	Western Piedmont	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2015.0	21.4		PCS	2	YR	The Year 2015	01/1/2015 0:00	Percent
12202	37005	Alleghany County, NC	Northwest	High Country	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2015.0	27.4		PCS	2	YR	The Year 2015	01/1/2015 0:00	Percent
12203	37007	Anson County, NC	Southwest	Centralina	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2015.0	17.5		PCS	2	YR	The Year 2015	01/1/2015 0:00	Percent
12204	37009	Ashe County, NC	Northwest	High Country	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2015.0	29.1		PCS	2	YR	The Year 2015	01/1/2015 0:00	Percent
12205	37011	Avery County, NC	Northwest	High Country	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2015.0	26.9		PCS	2	YR	The Year 2015	01/1/2015 0:00	Percent
12206	37013	Beaufort County, NC	Northeast	Region Q	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2015.0	27.6		PCS	2	YR	The Year 2015	01/1/2015 0:00	Percent
12207	37015	Bertie County, NC	Northeast	Region Q	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2015.0	16.900000000000002		PCS	2	YR	The Year 2015	01/1/2015 0:00	Percent
12208	37017	Bladen County, NC	South Central	Lumber River	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2015.0	23.3		PCS	2	YR	The Year 2015	01/1/2015 0:00	Percent
12209	37019	Brunswick County, NC	Southeast	Cape Fear	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2015.0	36.0		PCS	2	YR	The Year 2015	01/1/2015 0:00	Percent
12210	37021	Buncombe County, NC	Western	Mountain Area	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2015.0	44.2		PCS	2	YR	The Year 2015	01/1/2015 0:00	Percent
12211	37023	Burke County, NC	Northwest	Western Piedmont	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2015.0	27.7		PCS	2	YR	The Year 2015	01/1/2015 0:00	Percent
12212	37025	Cabarrus County, NC	Southwest	Centralina	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2015.0	36.9		PCS	2	YR	The Year 2015	01/1/2015 0:00	Percent
12213	37027	Caldwell County, NC	Northwest	Western Piedmont	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2015.0	22.5		PCS	2	YR	The Year 2015	01/1/2015 0:00	Percent
12214	37029	Camden County, NC	Northeast	Northeastern	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2015.0	36.9		PCS	2	YR	The Year 2015	01/1/2015 0:00	Percent
12215	37031	Carteret County, NC	Southeast	Eastern Carolina	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2015.0	36.4		PCS	2	YR	The Year 2015	01/1/2015 0:00	Percent
12216	37033	Caswell County, NC	Piedmont-Triad	Kerr-Tar	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2015.0	18.7		PCS	2	YR	The Year 2015	01/1/2015 0:00	Percent
12217	37035	Catawba County, NC	Northwest	Western Piedmont	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2015.0	31.7		PCS	2	YR	The Year 2015	01/1/2015 0:00	Percent
12218	37037	Chatham County, NC	North Central	Triangle South	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2015.0	44.0		PCS	2	YR	The Year 2015	01/1/2015 0:00	Percent
12219	37039	Cherokee County, NC	Western	Southwestern	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2015.0	27.4		PCS	2	YR	The Year 2015	01/1/2015 0:00	Percent
12220	37041	Chowan County, NC	Northeast	Northeastern	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2015.0	29.4		PCS	2	YR	The Year 2015	01/1/2015 0:00	Percent
12221	37043	Clay County, NC	Western	Southwestern	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2015.0	31.1		PCS	2	YR	The Year 2015	01/1/2015 0:00	Percent
12222	37045	Cleveland County, NC	Southwest	Region C	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2015.0	27.0		PCS	2	YR	The Year 2015	01/1/2015 0:00	Percent
12223	37047	Columbus County, NC	South Central	Cape Fear	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2015.0	22.1		PCS	2	YR	The Year 2015	01/1/2015 0:00	Percent
12224	37049	Craven County, NC	Southeast	Eastern Carolina	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2015.0	32.800000000000004		PCS	2	YR	The Year 2015	01/1/2015 0:00	Percent
12225	37051	Cumberland County, NC	South Central	Cumberland County	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2015.0	34.300000000000004		PCS	2	YR	The Year 2015	01/1/2015 0:00	Percent
12226	37053	Currituck County, NC	Northeast	Northeastern	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2015.0	30.6		PCS	2	YR	The Year 2015	01/1/2015 0:00	Percent
